투자사명,투자단계,log_투자유치금액
한국산업은행,6,5.327876168789581
우리벤처파트너스,6,5.902633333401366
우리벤처파트너스,5,4.875197323201151
컴퍼니케이파트너스,6,5.327876168789581
컴퍼니케이파트너스,5,4.875197323201151
컴퍼니케이파트너스,6,5.902633333401366
에스비아이인베스트먼트,6,5.902633333401366
에스비아이인베스트먼트,6,5.327876168789581
엘비인베스트먼트,5,4.875197323201151
엘비인베스트먼트,6,5.902633333401366
엘비인베스트먼트,6,5.327876168789581
포스코기술투자,5,4.875197323201151
포스코기술투자,6,5.902633333401366
이에스인베스터,5,3.9318256327243257
매쉬업엔젤스,1,1.0986122886681098
한국벤처투자,1,1.0986122886681098
소프트뱅크벤처스,5,3.9318256327243257
소프트뱅크벤처스,3,2.6390573296152584
우리벤처파트너스,3,2.6390573296152584
에이지인베스트먼트,5,3.9318256327243257
이에스인베스터,5,3.58351893845611
이에스인베스터,5,4.189654742026425
레오파트너스인베스트먼트,5,3.58351893845611
레오파트너스인베스트먼트,5,4.189654742026425
동문파트너즈,2,2.079441541679836
동문파트너즈,5,4.189654742026425
한국산업은행,3,2.772588722239781
한국산업은행,5,4.189654742026425
디에스씨인베스트먼트,5,4.189654742026425
디에스씨인베스트먼트,2,2.19722457733622
송현인베스트먼트,5,4.189654742026425
송현인베스트먼트,2,2.19722457733622
에이지인베스트먼트,5,3.58351893845611
에이지인베스트먼트,5,4.189654742026425
이에스인베스터,3,4.110873864173311
이에스인베스터,3,4.5591262474866845
케이비인베스트먼트,2,3.4339872044851463
케이비인베스트먼트,3,4.5591262474866845
케이비인베스트먼트,3,4.110873864173311
카이트창업가재단,2,3.4339872044851463
카이트창업가재단,3,4.5591262474866845
패스파인더에이치,3,4.465908118654584
패스파인더에이치,3,4.465908118654584
신한캐피탈,3,4.465908118654584
신한캐피탈,3,4.465908118654584
에이치비인베스트먼트,3,4.465908118654584
에이치비인베스트먼트,3,4.465908118654584
키움인베스트먼트,3,4.465908118654584
키움인베스트먼트,3,4.465908118654584
뉴패러다임인베스트먼트,1,2.833213344056216
뉴패러다임인베스트먼트,3,4.465908118654584
현대기술투자,3,4.465908118654584
현대기술투자,3,4.465908118654584
패스파인더에이치,3,4.465908118654584
패스파인더에이치,3,4.465908118654584
한국투자파트너스,3,4.465908118654584
한국투자파트너스,3,4.465908118654584
한국과학기술지주,1,2.833213344056216
한국과학기술지주,3,4.465908118654584
세마인베스트먼트,3,4.465908118654584
세마인베스트먼트,3,4.465908118654584
아이비케이캐피탈,3,4.465908118654584
아이비케이캐피탈,3,4.465908118654584
하랑기술투자,3,4.465908118654584
하랑기술투자,3,4.465908118654584
패스파인더에이치,3,3.901972669574645
패스파인더에이치,3,4.085976312551584
마그나인베스트먼트,2,2.3978952727983707
마그나인베스트먼트,3,4.085976312551584
서울산업진흥원,3,4.085976312551584
서울산업진흥원,3,3.901972669574645
고려대학교기술지주회사,1,2.833213344056216
고려대학교기술지주회사,3,4.085976312551584
패스파인더에이치,5,5.351858133476067
패스파인더에이치,5,5.58724865840025
패스파인더에이치,3,3.828641396489095
마그나인베스트먼트,5,5.58724865840025
마그나인베스트먼트,3,3.828641396489095
마그나인베스트먼트,5,5.351858133476067
신한캐피탈,5,5.58724865840025
신한캐피탈,3,3.828641396489095
신한캐피탈,5,5.351858133476067
신한은행,3,3.828641396489095
신한은행,5,5.58724865840025
엘앤에스벤처캐피털,5,5.58724865840025
엘앤에스벤처캐피털,3,3.828641396489095
동문파트너즈,5,5.58724865840025
동문파트너즈,3,3.828641396489095
디에스자산운용,5,5.58724865840025
디에스자산운용,5,5.351858133476067
한국산업은행,5,5.351858133476067
한국산업은행,5,5.58724865840025
타임폴리오자산운용,5,5.58724865840025
타임폴리오자산운용,5,5.351858133476067
에스제이투자파트너스,5,5.351858133476067
에스제이투자파트너스,5,5.58724865840025
캡스톤파트너스,1,1.9459101490553128
캡스톤파트너스,3,3.828641396489095
캡스톤파트너스,5,5.58724865840025
캡스톤파트너스,5,5.351858133476067
패스파인더에이치,2,3.295836866004329
코맥스벤처러스,2,3.295836866004329
세마인베스트먼트,2,3.295836866004329
패스파인더에이치,5,4.955827057601261
패스파인더에이치,5,4.955827057601261
패스파인더에이치,5,4.394449154672439
패스파인더에이치,5,4.394449154672439
패스파인더에이치,5,4.955827057601261
패스파인더에이치,5,4.955827057601261
패스파인더에이치,5,4.394449154672439
패스파인더에이치,5,4.394449154672439
한국투자파트너스,5,4.955827057601261
한국투자파트너스,5,4.955827057601261
한국투자파트너스,3,3.58351893845611
한국투자파트너스,3,3.58351893845611
한국투자파트너스,2,3.044522437723423
한국투자파트너스,2,3.044522437723423
한국투자파트너스,5,4.955827057601261
한국투자파트너스,5,4.955827057601261
한국투자파트너스,3,3.58351893845611
한국투자파트너스,3,3.58351893845611
한국투자파트너스,2,3.044522437723423
한국투자파트너스,2,3.044522437723423
신한은행,5,4.955827057601261
신한은행,5,4.955827057601261
신한은행,5,4.394449154672439
신한은행,5,4.394449154672439
신한은행,5,4.955827057601261
신한은행,5,4.955827057601261
신한은행,5,4.394449154672439
신한은행,5,4.394449154672439
파트너스인베스트먼트,3,3.58351893845611
파트너스인베스트먼트,3,3.58351893845611
파트너스인베스트먼트,5,4.955827057601261
파트너스인베스트먼트,5,4.955827057601261
파트너스인베스트먼트,5,4.394449154672439
파트너스인베스트먼트,5,4.394449154672439
파트너스인베스트먼트,3,3.58351893845611
파트너스인베스트먼트,3,3.58351893845611
파트너스인베스트먼트,5,4.955827057601261
파트너스인베스트먼트,5,4.955827057601261
파트너스인베스트먼트,5,4.394449154672439
파트너스인베스트먼트,5,4.394449154672439
액트너랩,5,4.955827057601261
액트너랩,5,4.955827057601261
액트너랩,1,0.6931471805599453
액트너랩,1,0.6931471805599453
액트너랩,5,4.955827057601261
액트너랩,5,4.955827057601261
액트너랩,1,0.6931471805599453
액트너랩,1,0.6931471805599453
현대투자파트너스,5,4.394449154672439
현대투자파트너스,5,4.394449154672439
현대투자파트너스,5,4.955827057601261
현대투자파트너스,5,4.955827057601261
현대투자파트너스,5,4.394449154672439
현대투자파트너스,5,4.394449154672439
현대투자파트너스,5,4.955827057601261
현대투자파트너스,5,4.955827057601261
패스파인더에이치,3,3.58351893845611
패스파인더에이치,5,4.977423159890142
패스파인더에이치,5,4.61512051684126
중소벤처기업진흥공단,5,4.977423159890142
중소벤처기업진흥공단,2,1.791759469228055
코맥스벤처러스,2,1.62924053973028
코맥스벤처러스,5,4.977423159890142
로우파트너스,2,3.295836866004329
로우파트너스,5,4.977423159890142
휴맥스,3,3.58351893845611
휴맥스,5,4.977423159890142
아이비케이캐피탈,5,4.977423159890142
아이비케이캐피탈,5,4.61512051684126
메디치인베스트먼트,5,4.61512051684126
메디치인베스트먼트,5,4.977423159890142
패스파인더에이치,3,5.090678001769792
패스파인더에이치,3,4.135166556742356
기술보증기금,3,5.090678001769792
기술보증기금,3,4.61512051684126
키움인베스트먼트,3,4.135166556742356
키움인베스트먼트,3,5.090678001769792
케이클라비스인베스트먼트,3,4.135166556742356
케이클라비스인베스트먼트,3,5.090678001769792
코리아에셋투자증권,3,4.135166556742356
코리아에셋투자증권,3,5.090678001769792
한국성장금융투자운용,3,4.135166556742356
한국성장금융투자운용,3,5.090678001769792
티에스인베스트먼트,3,5.090678001769792
티에스인베스트먼트,3,4.61512051684126
티에스인베스트먼트,3,4.135166556742356
패스파인더에이치,5,4.74493212836325
패스파인더에이치,5,5.272999558563747
케이비인베스트먼트,5,4.74493212836325
케이비인베스트먼트,5,5.272999558563747
알토스벤처스,5,4.74493212836325
알토스벤처스,3,3.4339872044851463
알토스벤처스,5,5.272999558563747
케이티인베스트먼트,5,5.272999558563747
케이티인베스트먼트,5,4.74493212836325
우리벤처파트너스,3,3.4339872044851463
우리벤처파트너스,2,2.3978952727983707
우리벤처파트너스,5,5.272999558563747
알바트로스인베스트먼트,5,4.74493212836325
알바트로스인베스트먼트,5,5.272999558563747
현대투자파트너스,5,4.74493212836325
현대투자파트너스,5,5.272999558563747
패스파인더에이치,5,4.8721392168423305
보광인베스트먼트,3,3.676300671907076
보광인베스트먼트,5,4.8721392168423305
디티앤인베스트먼트,5,4.8721392168423305
디티앤인베스트먼트,5,3.4339872044851463
패스파인더에이치,3,5.545177444479562
패스파인더에이치,3,5.545177444479562
하나벤처스,3,5.545177444479562
하나벤처스,3,5.545177444479562
보광인베스트먼트,3,5.545177444479562
보광인베스트먼트,3,5.545177444479562
코오롱인베스트먼트,3,5.545177444479562
코오롱인베스트먼트,3,5.545177444479562
에이벤처스,3,5.545177444479562
에이벤처스,3,5.545177444479562
티에스인베스트먼트,3,5.545177444479562
티에스인베스트먼트,3,5.545177444479562
패스파인더에이치,5,5.786897381366708
패스파인더에이치,5,6.144185634125646
패스파인더에이치,3,4.948759890378168
아이비케이기업은행,5,6.144185634125646
아이비케이기업은행,3,4.948759890378168
케이비인베스트먼트,5,6.144185634125646
케이비인베스트먼트,3,4.948759890378168
현대기술투자,3,4.948759890378168
현대기술투자,5,6.144185634125646
현대기술투자,5,5.786897381366708
비에스케이인베스트먼트,5,6.144185634125646
비에스케이인베스트먼트,5,5.786897381366708
코리아에셋투자증권,5,5.786897381366708
코리아에셋투자증권,5,6.144185634125646
코리아에셋투자증권,3,4.948759890378168
스틱벤처스,5,5.786897381366708
스틱벤처스,5,6.144185634125646
신한벤처투자,5,5.786897381366708
신한벤처투자,5,6.144185634125646
얼머스인베스트먼트,5,5.786897381366708
얼머스인베스트먼트,5,6.144185634125646
얼머스인베스트먼트,3,4.948759890378168
패스파인더에이치,5,4.941642422609304
패스파인더에이치,5,5.3706380281276624
케이비인베스트먼트,3,3.828641396489095
케이비인베스트먼트,5,5.3706380281276624
한국벤처투자,5,5.3706380281276624
한국벤처투자,5,4.941642422609304
티인베스트먼트,3,3.828641396489095
티인베스트먼트,5,5.3706380281276624
엘에스케이인베스트먼트,2,2.772588722239781
엘에스케이인베스트먼트,5,5.3706380281276624
엘앤에스벤처캐피털,5,5.3706380281276624
엘앤에스벤처캐피털,5,4.941642422609304
포스코기술투자,5,5.3706380281276624
포스코기술투자,3,3.828641396489095
유안타인베스트먼트,5,5.3706380281276624
유안타인베스트먼트,5,4.941642422609304
비엔에이치인베스트먼트,5,5.3706380281276624
비엔에이치인베스트먼트,3,3.828641396489095
비엔에이치인베스트먼트,2,2.772588722239781
패스파인더에이치,2,1.791759469228055
패스파인더에이치,2,2.19722457733622
신용보증기금,1,1.3862943611198906
신용보증기금,2,2.19722457733622
패스파인더에이치,3,3.258096538021482
패스파인더에이치,3,3.8394523125933104
패스파인더에이치,2,2.3978952727983707
패스파인더에이치,2,2.3978952727983707
패스파인더에이치,5,5.375278407684165
패스파인더에이치,3,4.61512051684126
미래에셋벤처투자,3,4.61512051684126
미래에셋벤처투자,5,5.375278407684165
대덕벤처파트너스,5,5.375278407684165
대덕벤처파트너스,3,4.61512051684126
대덕벤처파트너스,5,4.7535901911063645
아주아이비투자,5,5.375278407684165
아주아이비투자,5,4.7535901911063645
보광인베스트먼트,5,5.375278407684165
보광인베스트먼트,3,4.61512051684126
비에스케이인베스트먼트,5,5.375278407684165
비에스케이인베스트먼트,5,4.7535901911063645
비에스케이인베스트먼트,3,4.61512051684126
지앤텍벤처투자,5,5.375278407684165
지앤텍벤처투자,3,4.61512051684126
신한벤처투자,3,4.61512051684126
신한벤처투자,5,4.7535901911063645
신한벤처투자,5,5.375278407684165
이앤벤처파트너스,5,5.375278407684165
이앤벤처파트너스,3,4.61512051684126
경기창조경제혁신센터,1,2.833213344056216
경기창조경제혁신센터,1,0.1655144384775733
킹고스프링,1,0.1655144384775733
킹고스프링,1,0.1655144384775733
경기창조경제혁신센터,2,3.295836866004329
경기창조경제혁신센터,2,3.295836866004329
대덕벤처파트너스,2,3.295836866004329
대덕벤처파트너스,2,3.295836866004329
경기창조경제혁신센터,1,2.833213344056216
엔슬파트너스,1,1.3862943611198906
경기창조경제혁신센터,1,2.833213344056216
경기창조경제혁신센터,1,0.1823215567939546
킹고스프링,1,0.1823215567939546
킹고스프링,1,0.1823215567939546
아이비케이기업은행,5,5.811140992976701
아이비케이기업은행,5,5.937536205082426
케이비인베스트먼트,5,5.937536205082426
케이비인베스트먼트,5,5.811140992976701
에이치비인베스트먼트,5,5.937536205082426
에이치비인베스트먼트,5,5.811140992976701
하나금융지주,3,3.58351893845611
하나금융지주,5,5.937536205082426
하나금융지주,5,5.811140992976701
유진증권,5,5.937536205082426
유진증권,5,5.811140992976701
유진증권,3,3.58351893845611
하나벤처스,3,2.3978952727983707
하나벤처스,5,5.811140992976701
하나벤처스,5,5.937536205082426
아주아이비투자,5,5.937536205082426
아주아이비투자,5,5.811140992976701
고려대학교기술지주회사,5,5.811140992976701
고려대학교기술지주회사,5,5.937536205082426
한국산업은행,5,5.937536205082426
한국산업은행,5,5.811140992976701
디에스씨인베스트먼트,5,5.811140992976701
디에스씨인베스트먼트,5,5.937536205082426
디에스씨인베스트먼트,3,3.58351893845611
한국투자증권,5,5.937536205082426
한국투자증권,5,5.811140992976701
아이비케이기업은행,6,6.598509028614515
아이비케이기업은행,6,5.950642552587727
에스케이증권,6,5.950642552587727
에스케이증권,6,6.598509028614515
메디톡스벤처투자,5,5.303304908059076
메디톡스벤처투자,6,6.598509028614515
유한양행,5,5.303304908059076
유한양행,6,6.598509028614515
한국산업은행,6,5.950642552587727
한국산업은행,6,6.598509028614515
한국산업은행,5,5.303304908059076
우리벤처파트너스,6,6.598509028614515
우리벤처파트너스,3,4.983606621708336
케이클라비스인베스트먼트,5,5.303304908059076
케이클라비스인베스트먼트,6,6.598509028614515
포스코기술투자,5,5.303304908059076
포스코기술투자,6,6.598509028614515
포스코기술투자,6,5.950642552587727
이노폴리스파트너스,3,4.983606621708336
이노폴리스파트너스,6,6.598509028614515
한국투자증권,6,6.598509028614515
한국투자증권,6,5.950642552587727
원익투자파트너스,3,4.983606621708336
원익투자파트너스,6,6.598509028614515
티에스인베스트먼트,3,4.983606621708336
티에스인베스트먼트,5,5.303304908059076
티에스인베스트먼트,6,6.598509028614515
티에스인베스트먼트,6,5.950642552587727
아이비케이기업은행,3,2.3978952727983707
아이비케이기업은행,3,4.548599834499697
한국벤처투자,3,3.4339872044851463
한국벤처투자,3,4.548599834499697
한국산업은행,3,4.548599834499697
한국산업은행,3,3.58351893845611
에스브이인베스트먼트,3,4.548599834499697
에스브이인베스트먼트,3,3.58351893845611
에스제이투자파트너스,3,2.4423470353692043
에스제이투자파트너스,3,4.548599834499697
캡스톤파트너스,3,3.58351893845611
캡스톤파트너스,1,1.3862943611198906
캡스톤파트너스,3,4.548599834499697
캡스톤파트너스,3,3.4339872044851463
대경인베스트먼트,3,4.548599834499697
대경인베스트먼트,3,2.4423470353692043
아이비케이기업은행,1,2.833213344056216
아이비케이기업은행,3,4.465908118654584
아이비케이기업은행,3,4.465908118654584
엔에이치엔인베스트먼트,1,2.833213344056216
엔에이치엔인베스트먼트,2,3.295836866004329
엔에이치엔인베스트먼트,3,4.465908118654584
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,3.784189633918261
아이비케이기업은행,2,3.6635616461296463
매쉬업엔젤스,1,2.833213344056216
매쉬업엔젤스,2,3.784189633918261
신용보증기금,2,3.784189633918261
신용보증기금,2,3.6635616461296463
캡스톤파트너스,2,3.784189633918261
캡스톤파트너스,2,3.6635616461296463
아이비케이기업은행,2,3.295836866004329
아이비케이기업은행,2,2.3978952727983707
매쉬업엔젤스,1,2.833213344056216
매쉬업엔젤스,2,2.3978952727983707
동문파트너즈,2,2.3978952727983707
동문파트너즈,2,2.3978952727983707
빅베이슨캐피탈,1,2.833213344056216
빅베이슨캐피탈,2,2.3978952727983707
빅베이슨캐피탈,2,2.3978952727983707
아이비케이기업은행,6,5.7430031878094825
아이비케이기업은행,5,4.584967478670572
한국투자파트너스,6,5.7430031878094825
한국투자파트너스,6,5.030437921392435
한국투자파트너스,5,4.584967478670572
엘앤에스벤처캐피털,6,5.7430031878094825
엘앤에스벤처캐피털,6,5.030437921392435
액트너랩,1,2.833213344056216
액트너랩,6,5.7430031878094825
케이투인베스트먼트파트너스,3,2.995732273553991
케이투인베스트먼트파트너스,5,4.584967478670572
케이투인베스트먼트파트너스,6,5.7430031878094825
케이투인베스트먼트파트너스,6,5.030437921392435
아이비케이기업은행,6,6.372978434393633
아이비케이기업은행,5,5.0238805208462765
씨엔티테크,1,0.6312717768418579
씨엔티테크,6,6.372978434393633
중소벤처기업진흥공단,3,3.713572066704308
중소벤처기업진흥공단,6,6.372978434393633
중소벤처기업진흥공단,5,5.0238805208462765
티인베스트먼트,5,5.0238805208462765
티인베스트먼트,6,6.372978434393633
에이치비인베스트먼트,5,5.0238805208462765
에이치비인베스트먼트,6,6.372978434393633
케이비증권,6,6.372978434393633
케이비증권,5,5.0238805208462765
어센도벤처스,6,6.372978434393633
어센도벤처스,3,3.58351893845611
에스비아이인베스트먼트,5,5.0238805208462765
에스비아이인베스트먼트,6,6.372978434393633
유티씨인베스트먼트,6,6.372978434393633
유티씨인베스트먼트,5,5.0238805208462765
포스코기술투자,6,6.372978434393633
포스코기술투자,5,5.0238805208462765
에스제이투자파트너스,3,4.465908118654584
에스제이투자파트너스,6,6.372978434393633
서울투자파트너스,3,4.465908118654584
서울투자파트너스,6,6.372978434393633
에스비파트너스,5,5.0238805208462765
에스비파트너스,3,3.713572066704308
에스비파트너스,6,6.372978434393633
킹고투자파트너스,3,3.58351893845611
킹고투자파트너스,6,6.372978434393633
아이비케이기업은행,3,4.465908118654584
아이비케이기업은행,3,4.276666119016055
기술보증기금,3,4.276666119016055
기술보증기금,1,1.3862943611198906
케이비인베스트먼트,3,4.465908118654584
케이비인베스트먼트,3,4.158883083359672
케이비인베스트먼트,3,4.276666119016055
라이트하우스컴바인인베스트,3,4.276666119016055
라이트하우스컴바인인베스트,3,4.158883083359672
아주아이비투자,3,4.276666119016055
아주아이비투자,3,4.158883083359672
한국산업은행,3,4.276666119016055
한국산업은행,3,4.158883083359672
현대투자파트너스,3,4.276666119016055
현대투자파트너스,3,4.158883083359672
아이비케이기업은행,3,4.465908118654584
아이비케이기업은행,3,3.688879454113936
스프링캠프,1,2.079441541679836
스프링캠프,3,3.688879454113936
하나금융지주,3,4.465908118654584
하나금융지주,3,3.688879454113936
하나은행,3,4.465908118654584
하나은행,3,3.688879454113936
한국산업은행,3,4.465908118654584
한국산업은행,3,3.044522437723423
한국산업은행,3,3.688879454113936
데일리파트너스,1,2.079441541679836
데일리파트너스,3,3.688879454113936
아이비케이기업은행,3,3.4339872044851463
아이비케이기업은행,3,3.4339872044851463
와디즈파트너스,3,4.465908118654584
와디즈파트너스,3,3.4339872044851463
유티씨인베스트먼트,3,3.4339872044851463
유티씨인베스트먼트,3,3.4339872044851463
아이비케이기업은행,5,4.983606621708336
아이비케이기업은행,5,4.795790545596741
미래에셋벤처투자,5,4.795790545596741
미래에셋벤처투자,5,4.983606621708336
디티앤인베스트먼트,5,4.795790545596741
디티앤인베스트먼트,5,4.983606621708336
포스코기술투자,3,4.465908118654584
포스코기술투자,5,4.983606621708336
포스코기술투자,5,4.795790545596741
나우아이비캐피탈,5,4.795790545596741
나우아이비캐피탈,5,4.983606621708336
케이런벤처스,5,4.983606621708336
케이런벤처스,5,4.795790545596741
코오롱인베스트먼트,5,3.713572066704308
디에스씨인베스트먼트,5,3.713572066704308
에스비파트너스,6,6.267200548541362
알바트로스인베스트먼트,5,3.713572066704308
에스케이텔레콤,5,3.9318256327243257
아이비케이기업은행,3,3.044522437723423
기술보증기금,1,3.044522437723423
에스케이증권,3,3.044522437723423
휴맥스,1,3.044522437723423
아이비케이기업은행,3,4.110873864173311
아이비케이기업은행,2,1.9459101490553128
아이비케이기업은행,3,4.204692619390966
기술보증기금,3,4.204692619390966
기술보증기금,2,1.9459101490553128
아이비케이기업은행,3,3.58351893845611
중소벤처기업진흥공단,5,3.258096538021482
하랑기술투자,3,3.58351893845611
비엔케이벤처투자,5,3.258096538021482
비엔케이벤처투자,3,3.58351893845611
나우아이비캐피탈,5,4.394449154672439
아이비케이기업은행,3,4.189654742026425
아이비케이기업은행,3,4.110873864173311
디티앤인베스트먼트,3,4.110873864173311
디티앤인베스트먼트,3,4.189654742026425
나우아이비캐피탈,3,4.110873864173311
나우아이비캐피탈,3,4.189654742026425
아이비케이기업은행,3,5.62040086571715
아이비케이기업은행,3,6.284134161070802
스톤브릿지벤처스,3,5.62040086571715
스톤브릿지벤처스,3,5.564520407322694
스톤브릿지벤처스,3,6.284134161070802
에스엘인베스트먼트,3,5.564520407322694
에스엘인베스트먼트,3,6.284134161070802
아주아이비투자,3,6.284134161070802
아주아이비투자,3,5.564520407322694
한국산업은행,3,6.284134161070802
한국산업은행,3,5.564520407322694
우리벤처파트너스,3,6.284134161070802
우리벤처파트너스,3,5.62040086571715
우리벤처파트너스,3,5.564520407322694
디티앤인베스트먼트,3,5.564520407322694
디티앤인베스트먼트,3,6.284134161070802
케이투인베스트먼트파트너스,3,5.564520407322694
케이투인베스트먼트파트너스,3,6.284134161070802
프리미어파트너스,3,5.564520407322694
프리미어파트너스,3,5.62040086571715
프리미어파트너스,3,6.284134161070802
비엔에이치인베스트먼트,3,5.564520407322694
비엔에이치인베스트먼트,3,5.62040086571715
비엔에이치인베스트먼트,3,6.284134161070802
아이비케이기업은행,5,4.31748811353631
아이비케이기업은행,6,5.823045895483019
한국투자파트너스,5,4.31748811353631
한국투자파트너스,3,3.8501476017100575
한국투자파트너스,6,5.823045895483019
한국투자파트너스,6,5.303304908059076
에이치비인베스트먼트,6,5.823045895483019
에이치비인베스트먼트,6,5.303304908059076
대덕벤처파트너스,3,3.8501476017100575
대덕벤처파트너스,6,5.823045895483019
엘앤에스벤처캐피털,6,5.823045895483019
엘앤에스벤처캐피털,3,3.8501476017100575
레오파트너스인베스트먼트,6,5.823045895483019
레오파트너스인베스트먼트,3,3.8501476017100575
한국산업은행,6,5.823045895483019
한국산업은행,6,5.303304908059076
에스비아이인베스트먼트,6,5.823045895483019
에스비아이인베스트먼트,6,5.303304908059076
동훈인베스트먼트,6,5.823045895483019
동훈인베스트먼트,1,1.791759469228055
코리아에셋투자증권,6,5.303304908059076
코리아에셋투자증권,6,5.823045895483019
유안타인베스트먼트,6,5.303304908059076
유안타인베스트먼트,6,5.823045895483019
로그인베스트먼트,6,5.823045895483019
로그인베스트먼트,6,5.303304908059076
대신증권,6,5.823045895483019
대신증권,6,5.303304908059076
충북창조경제혁신센터,6,5.823045895483019
충북창조경제혁신센터,1,2.079441541679836
아이비케이기업은행,5,4.74493212836325
한국투자파트너스,3,4.262679877041316
한국투자파트너스,5,4.74493212836325
대덕벤처파트너스,3,4.262679877041316
비엔케이벤처투자,5,4.74493212836325
서울투자파트너스,5,4.74493212836325
쿼드자산운용,3,4.262679877041316
쿼드자산운용,5,4.74493212836325
에이지인베스트먼트,3,4.262679877041316
아이비케이기업은행,5,4.90527477843843
아이비케이기업은행,5,4.204692619390966
더벤처스,1,2.302585092994046
더벤처스,5,4.90527477843843
한국투자파트너스,3,3.044522437723423
한국투자파트너스,5,4.90527477843843
인터베스트,5,4.90527477843843
인터베스트,3,3.044522437723423
현대기술투자,5,4.90527477843843
현대기술투자,5,4.204692619390966
유티씨인베스트먼트,5,4.204692619390966
유티씨인베스트먼트,5,4.90527477843843
포스코기술투자,5,4.90527477843843
포스코기술투자,5,4.204692619390966
에스제이투자파트너스,5,4.90527477843843
에스제이투자파트너스,5,4.204692619390966
엔텔스,5,4.90527477843843
엔텔스,1,0.6931471805599453
원앤파트너스유한책임회사,1,0.6931471805599453
원앤파트너스유한책임회사,5,4.90527477843843
아이비케이기업은행,3,4.844187086458591
아이비케이기업은행,3,4.844187086458591
디에스자산운용,3,4.844187086458591
디에스자산운용,3,4.844187086458591
코리아에셋투자증권,3,4.844187086458591
코리아에셋투자증권,3,4.844187086458591
아이비케이기업은행,3,4.61512051684126
아이비케이기업은행,3,3.044522437723423
케이비인베스트먼트,3,4.61512051684126
케이비인베스트먼트,3,4.110873864173311
케이비인베스트먼트,2,2.772588722239781
은행권청년창업재단,3,4.61512051684126
은행권청년창업재단,2,2.772588722239781
디티앤인베스트먼트,3,4.61512051684126
디티앤인베스트먼트,3,3.044522437723423
아이디벤처스,3,4.61512051684126
아이디벤처스,3,4.110873864173311
아이디벤처스,2,2.772588722239781
아이비케이기업은행,3,5.351858133476067
아이비케이기업은행,3,5.351858133476067
케이비인베스트먼트,3,5.351858133476067
케이비인베스트먼트,3,5.351858133476067
티인베스트먼트,3,5.351858133476067
티인베스트먼트,3,5.351858133476067
삼성벤처투자,3,5.351858133476067
삼성벤처투자,3,5.351858133476067
보광인베스트먼트,3,5.351858133476067
보광인베스트먼트,3,5.351858133476067
마젤란기술투자,3,5.351858133476067
마젤란기술투자,3,5.351858133476067
디티앤인베스트먼트,3,5.351858133476067
디티앤인베스트먼트,3,5.351858133476067
이앤벤처파트너스,3,5.351858133476067
이앤벤처파트너스,3,5.351858133476067
아이비케이기업은행,3,4.262679877041316
아이비케이기업은행,3,4.262679877041316
삼호그린인베스트먼트,3,4.262679877041316
삼호그린인베스트먼트,3,4.262679877041316
알바트로스인베스트먼트,3,4.262679877041316
알바트로스인베스트먼트,3,4.262679877041316
메이플투자파트너스,3,4.262679877041316
메이플투자파트너스,3,4.262679877041316
미래에셋증권,3,4.262679877041316
미래에셋증권,3,4.262679877041316
아이비케이기업은행,5,4.653960350157523
아이비케이기업은행,5,4.174387269895637
보광인베스트먼트,5,4.174387269895637
보광인베스트먼트,5,4.653960350157523
소프트뱅크벤처스,3,3.044522437723423
소프트뱅크벤처스,5,4.653960350157523
에스비아이인베스트먼트,5,4.653960350157523
에스비아이인베스트먼트,5,4.174387269895637
이노폴리스파트너스,5,4.653960350157523
이노폴리스파트너스,2,2.3978952727983707
아이디벤처스,5,4.653960350157523
아이디벤처스,5,4.174387269895637
아이비케이기업은행,3,4.320151230955794
아이비케이기업은행,3,3.713572066704308
신용보증기금,3,3.005682604407159
신용보증기금,3,4.320151230955794
한국과학기술지주,3,4.320151230955794
한국과학기술지주,3,3.005682604407159
삼성증권,3,4.320151230955794
삼성증권,3,3.713572066704308
비하이인베스트먼트,3,3.713572066704308
비하이인베스트먼트,3,4.320151230955794
인터밸류파트너스,3,3.005682604407159
인터밸류파트너스,3,3.713572066704308
인터밸류파트너스,3,4.320151230955794
타임폴리오자산운용,3,3.713572066704308
타임폴리오자산운용,3,4.320151230955794
에스제이투자파트너스,3,3.713572066704308
에스제이투자파트너스,3,4.320151230955794
에스제이투자파트너스,3,3.005682604407159
아이비케이기업은행,2,2.660259537265861
아이비케이기업은행,1,0.6931471805599453
씨엔티테크,1,0.262364264467491
서울대학교기술지주,1,1.0986122886681098
아이비케이기업은행,3,4.61512051684126
아이비케이기업은행,3,4.61512051684126
스톤브릿지벤처스,3,4.61512051684126
스톤브릿지벤처스,3,4.61512051684126
아이비케이기업은행,5,3.044522437723423
아이비케이기업은행,5,3.044522437723423
신용보증기금,5,3.044522437723423
신용보증기금,5,3.044522437723423
아이비케이기업은행,5,4.709530201312334
아이비케이기업은행,5,5.099866427824199
씨엔티테크,5,5.099866427824199
씨엔티테크,1,1.3862943611198906
